OrderDate	OrderID	CustomerID	CustomerName	OrderLineID	StockItemID	StockItemName	Quantity	UnitPrice
2016-02-20	66985	561	Wingtip Toys (Marion Junction, AL)	210849	80	The Gu red shirt XML tag t-shirt (White) M	48	18.00
2016-02-20	66985	561	Wingtip Toys (Marion Junction, AL)	210850	22	DBA joke mug - it depends (White)	7	13.00
2016-02-20	66985	561	Wingtip Toys (Marion Junction, AL)	210851	208	Permanent marker red 5mm nib (Red) 5mm	96	2.70
2016-02-20	66985	561	Wingtip Toys (Marion Junction, AL)	210852	2	USB rocket launcher (Gray)	5	2.50
2016-02-20	66986	184	Tailspin Toys (South Euclid, OH)	210853	61	RC toy sedan car with remote control (Green) 1/50 scale	2	25.00
2016-02-20	66986	184	Tailspin Toys (South Euclid, OH)	210854	207	Permanent marker blue 5mm nib (Blue) 5mm	60	2.70
2016-02-20	66986	184	Tailspin Toys (South Euclid, OH)	210855	69	Ride on toy sedan car (Blue) 1/12 scale	7	230.00
2016-02-20	66987	98	Tailspin Toys (El Centro, CA)	210856	151	Pack of 12 action figures (male)	4	16.00
2016-02-20	66987	98	Tailspin Toys (El Centro, CA)	210857	74	Ride on vintage American toy coupe (Black) 1/12 scale	3	285.00
2016-02-20	66987	98	Tailspin Toys (El Centro, CA)	210858	218	Void fill 300 L bag (White) 300L	40	37.50
2016-02-20	66987	98	Tailspin Toys (El Centro, CA)	210859	67	Ride on toy sedan car (Black) 1/12 scale	2	230.00
2016-02-20	66987	98	Tailspin Toys (El Centro, CA)	210860	201	Red and white urgent despatch tape 48mmx75m	192	3.70
2016-02-20	66988	429	Wingtip Toys (Lilbourn, MO)	210862	149	Halloween skull mask (Gray) XL	120	18.00
2016-02-20	66988	429	Wingtip Toys (Lilbourn, MO)	210863	165	10 mm Anti static bubble wrap (Blue) 10m	10	26.00
2016-02-20	66988	429	Wingtip Toys (Lilbourn, MO)	210864	224	Chocolate frogs 250g	144	8.55
2016-02-20	66989	838	Pavel Bogdanov	210865	60	RC toy sedan car with remote control (Blue) 1/50 scale	5	25.00
2016-02-20	66989	838	Pavel Bogdanov	210867	1	USB missile launcher (Green)	9	25.00
2016-02-20	66989	838	Pavel Bogdanov	210868	205	Tape dispenser (Blue)	10	32.00
2016-02-20	66989	838	Pavel Bogdanov	210869	24	DBA joke mug - I will get you in order (White)	10	13.00
2016-02-20	66990	43	Tailspin Toys (Upper Preston, WA)	210870	36	Developer joke mug - when your hammer is C++ (White)	7	13.00
2016-02-20	66990	43	Tailspin Toys (Upper Preston, WA)	210871	23	DBA joke mug - it depends (Black)	2	13.00
2016-02-20	66990	43	Tailspin Toys (Upper Preston, WA)	210872	51	Developer joke mug - old C developers never die (Black)	1	13.00
2016-02-20	66990	43	Tailspin Toys (Upper Preston, WA)	210873	212	Large  replacement blades 18mm	80	4.30
2016-02-20	66991	71	Tailspin Toys (Good Hart, MI)	210874	215	Air cushion machine (Blue)	8	1899.00
2016-02-20	66991	71	Tailspin Toys (Good Hart, MI)	210875	164	32 mm Double sided bubble wrap 50m	100	112.00
2016-02-20	66991	71	Tailspin Toys (Good Hart, MI)	210876	143	Halloween zombie mask (Light Brown) M	84	18.00
2016-02-20	66991	71	Tailspin Toys (Good Hart, MI)	210877	200	Black and yellow heavy despatch tape 48mmx100m	240	4.10
2016-02-20	66991	71	Tailspin Toys (Good Hart, MI)	210878	89	The Gu red shirt XML tag t-shirt (Black) 3XS	36	18.00
2016-02-20	66992	72	Tailspin Toys (Cortaro, AZ)	210879	189	Clear packaging tape 48mmx75m	260	2.90
2016-02-20	66992	72	Tailspin Toys (Cortaro, AZ)	210880	48	Developer joke mug - this code was generated by a tool (White)	8	13.00
2016-02-20	66993	831	Bhaavan Rai	210882	171	32 mm Anti static bubble wrap (Blue) 10m	20	32.00
2016-02-20	66993	831	Bhaavan Rai	210883	38	Developer joke mug - inheritance is the OO way to become wealthy (White)	3	13.00
2016-02-20	66993	831	Bhaavan Rai	210884	202	Red and white urgent  heavy despatch tape  48mmx100m	120	4.10
2016-02-20	66993	831	Bhaavan Rai	210885	90	The Gu red shirt XML tag t-shirt (Black) XXS	24	18.00
2016-02-20	66993	831	Bhaavan Rai	210886	35	Developer joke mug - fun was unexpected at this time (Black)	5	13.00
2016-02-20	66994	182	Tailspin Toys (Hayes Center, NE)	210887	170	20 mm Anti static bubble wrap (Blue) 50m	40	102.00
2016-02-20	66994	182	Tailspin Toys (Hayes Center, NE)	210888	90	The Gu red shirt XML tag t-shirt (Black) XXS	60	18.00
2016-02-20	66995	958	Valentin Tirlea	210889	73	Ride on vintage American toy coupe (Red) 1/12 scale	3	285.00
2016-02-20	66995	958	Valentin Tirlea	210890	225	Chocolate sharks 250g	192	8.55
2016-02-20	66995	958	Valentin Tirlea	210891	39	Developer joke mug - inheritance is the OO way to become wealthy (Black)	5	13.00
2016-02-20	66995	958	Valentin Tirlea	210892	51	Developer joke mug - old C developers never die (Black)	8	13.00
2016-02-20	66996	52	Tailspin Toys (Idria, CA)	210893	207	Permanent marker blue 5mm nib (Blue) 5mm	60	2.70
2016-02-20	66996	52	Tailspin Toys (Idria, CA)	210894	160	20 mm Double sided bubble wrap 20m	30	33.00
2016-02-20	66996	52	Tailspin Toys (Idria, CA)	210895	74	Ride on vintage American toy coupe (Black) 1/12 scale	6	285.00
2016-02-20	66997	951	Eliza Persson	210896	100	The Gu red shirt XML tag t-shirt (Black) 6XL	120	18.00
2016-02-20	66997	951	Eliza Persson	210897	44	Developer joke mug - there are 10 types of people in the world (White)	2	13.00
2016-02-20	66998	876	Marie LeBatelier	210898	39	Developer joke mug - inheritance is the OO way to become wealthy (Black)	9	13.00
2016-02-20	66998	876	Marie LeBatelier	210899	164	32 mm Double sided bubble wrap 50m	40	112.00
2016-02-20	66998	876	Marie LeBatelier	210900	92	The Gu red shirt XML tag t-shirt (Black) S	48	18.00
2016-02-20	66998	876	Marie LeBatelier	210901	111	Superhero action jacket (Blue) M	6	30.00
2016-02-20	66999	141	Tailspin Toys (Arrow Rock, MO)	210902	205	Tape dispenser (Blue)	40	32.00
2016-02-20	66999	141	Tailspin Toys (Arrow Rock, MO)	210903	102	Alien officer hoodie (Black) XL	5	35.00
2016-02-20	66999	141	Tailspin Toys (Arrow Rock, MO)	210904	117	Superhero action jacket (Blue) 5XL	1	34.00
2016-02-20	66999	141	Tailspin Toys (Arrow Rock, MO)	210905	168	20 mm Anti static bubble wrap (Blue) 10m	100	29.00
2016-02-20	66999	141	Tailspin Toys (Arrow Rock, MO)	210906	209	Packing knife with metal insert blade (Yellow) 9mm	25	1.89
2016-02-20	67000	964	Ingrida Zeltina	210907	14	USB food flash drive - fortune cookie	2	32.00
2016-02-20	67000	964	Ingrida Zeltina	210908	42	Developer joke mug - understanding recursion requires understanding recursion (White)	10	13.00
