OrderDate	OrderID	CustomerID	CustomerName	OrderLineID	StockItemID	StockItemName	Quantity	UnitPrice
2016-02-11	66439	424	Wingtip Toys (Heartwell, NE)	209158	11	USB food flash drive - cookie	6	3.20
2016-02-11	66439	424	Wingtip Toys (Heartwell, NE)	209159	144	Halloween zombie mask (Light Brown) L	120	18.00
2016-02-11	66440	514	Wingtip Toys (Gilford, NH)	209161	227	White chocolate moon rocks 250g	24	8.55
2016-02-11	66441	989	Milinka Zujovic	209162	42	Developer joke mug - understanding recursion requires understanding recursion (White)	8	13.00
2016-02-11	66441	989	Milinka Zujovic	209163	165	10 mm Anti static bubble wrap (Blue) 10m	70	26.00
2016-02-11	66442	884	Anindya Ghatak	209164	114	Superhero action jacket (Blue) XXL	6	30.00
2016-02-11	66442	884	Anindya Ghatak	209165	31	Developer joke mug - Oct 31 = Dec 25 (Black)	7	13.00
2016-02-11	66443	819	Santiago Vera	209166	14	USB food flash drive - fortune cookie	4	32.00
2016-02-11	66443	819	Santiago Vera	209167	206	Permanent marker black 5mm nib (Black) 5mm	84	2.70
2016-02-11	66444	164	Tailspin Toys (Rothsville, PA)	209168	72	Ride on toy sedan car (Pink) 1/12 scale	10	230.00
2016-02-11	66444	164	Tailspin Toys (Rothsville, PA)	209169	213	Air cushion film 200mmx100mm 325m	4	87.00
2016-02-11	66444	164	Tailspin Toys (Rothsville, PA)	209170	154	Medium sized bubblewrap roll 20m	80	20.00
2016-02-11	66445	128	Tailspin Toys (East Portal, CO)	209171	120	Dinosaur battery-powered slippers (Green) L	9	32.00
2016-02-11	66445	128	Tailspin Toys (East Portal, CO)	209172	113	Superhero action jacket (Blue) XL	2	30.00
2016-02-11	66445	128	Tailspin Toys (East Portal, CO)	209173	102	Alien officer hoodie (Black) XL	1	35.00
2016-02-11	66445	128	Tailspin Toys (East Portal, CO)	209174	47	Developer joke mug - a foo walks into a bar (Black)	4	13.00
2016-02-11	66446	944	Ida Celma	209175	159	20 mm Double sided bubble wrap 10m	70	18.00
2016-02-11	66446	944	Ida Celma	209176	85	The Gu red shirt XML tag t-shirt (White) 4XL	84	18.00
2016-02-11	66447	548	Wingtip Toys (Indian Creek, IL)	209177	96	The Gu red shirt XML tag t-shirt (Black) XXL	36	18.00
2016-02-11	66447	548	Wingtip Toys (Indian Creek, IL)	209178	123	Ogre battery-powered slippers (Green) M	6	32.00
