OrderDate	OrderID	CustomerID	CustomerName	OrderLineID	StockItemID	StockItemName	Quantity	UnitPrice
2016-02-24	67161	504	Wingtip Toys (Cape Neddick, ME)	211392	69	Ride on toy sedan car (Blue) 1/12 scale	8	230.00
2016-02-24	67161	504	Wingtip Toys (Cape Neddick, ME)	211393	114	Superhero action jacket (Blue) XXL	1	30.00
2016-02-24	67161	504	Wingtip Toys (Cape Neddick, ME)	211394	21	DBA joke mug - you might be a DBA if (Black)	3	13.00
2016-02-24	67161	504	Wingtip Toys (Cape Neddick, ME)	211395	180	Shipping carton (Brown) 279x254x217mm	150	1.11
2016-02-24	67162	107	Tailspin Toys (Glen Avon, CA)	211396	16	DBA joke mug - mind if I join you? (White)	3	13.00
2016-02-24	67162	107	Tailspin Toys (Glen Avon, CA)	211397	59	RC toy sedan car with remote control (Red) 1/50 scale	7	25.00
2016-02-24	67162	107	Tailspin Toys (Glen Avon, CA)	211399	179	Shipping carton (Brown) 229x229x229mm	150	1.05
2016-02-24	67163	146	Tailspin Toys (Belgreen, AL)	211400	115	Superhero action jacket (Blue) 3XL	5	34.00
2016-02-24	67163	146	Tailspin Toys (Belgreen, AL)	211401	21	DBA joke mug - you might be a DBA if (Black)	3	13.00
2016-02-24	67163	146	Tailspin Toys (Belgreen, AL)	211402	72	Ride on toy sedan car (Pink) 1/12 scale	8	230.00
2016-02-24	67164	131	Tailspin Toys (Kwethluk, AK)	211403	24	DBA joke mug - I will get you in order (White)	6	13.00
2016-02-24	67164	131	Tailspin Toys (Kwethluk, AK)	211404	45	Developer joke mug - there are 10 types of people in the world (Black)	6	13.00
2016-02-24	67164	131	Tailspin Toys (Kwethluk, AK)	211405	49	Developer joke mug - this code was generated by a tool (Black)	10	13.00
2016-02-24	67164	131	Tailspin Toys (Kwethluk, AK)	211406	90	The Gu red shirt XML tag t-shirt (Black) XXS	108	18.00
2016-02-24	67165	1012	Urve Kasesalu	211407	66	RC big wheel monster truck with remote control (Black) 1/50 scale	4	45.00
2016-02-24	67165	1012	Urve Kasesalu	211408	149	Halloween skull mask (Gray) XL	96	18.00
2016-02-24	67165	1012	Urve Kasesalu	211409	43	Developer joke mug - understanding recursion requires understanding recursion (Black)	5	13.00
2016-02-24	67166	38	Tailspin Toys (Airport Drive, MO)	211410	85	The Gu red shirt XML tag t-shirt (White) 4XL	12	18.00
2016-02-24	67166	38	Tailspin Toys (Airport Drive, MO)	211411	123	Ogre battery-powered slippers (Green) M	6	32.00
