OrderDate	OrderID	CustomerID	CustomerName	OrderLineID	StockItemID	StockItemName	Quantity	UnitPrice
2016-02-16	66697	970	Isidora Urias	209951	20	DBA joke mug - you might be a DBA if (White)	6	13.00
2016-02-16	66697	970	Isidora Urias	209952	150	Pack of 12 action figures (variety)	5	16.00
2016-02-16	66697	970	Isidora Urias	209953	63	RC toy sedan car with remote control (Pink) 1/50 scale	3	25.00
2016-02-16	66697	970	Isidora Urias	209954	183	Shipping carton (Brown) 480x270x320mm	150	2.74
2016-02-16	66698	72	Tailspin Toys (Cortaro, AZ)	209955	173	32 mm Anti static bubble wrap (Blue) 50m	90	105.00
2016-02-16	66698	72	Tailspin Toys (Cortaro, AZ)	209956	164	32 mm Double sided bubble wrap 50m	10	112.00
2016-02-16	66698	72	Tailspin Toys (Cortaro, AZ)	209957	5	USB food flash drive - hamburger	2	32.00
2016-02-16	66699	843	Marija Justina Pasek	209958	15	USB food flash drive - dessert 10 drive variety pack	10	240.00
2016-02-16	66699	843	Marija Justina Pasek	209959	38	Developer joke mug - inheritance is the OO way to become wealthy (White)	6	13.00
2016-02-16	66699	843	Marija Justina Pasek	209960	53	IT joke mug - keyboard not found … press F1 to continue (Black)	8	13.00
2016-02-16	66699	843	Marija Justina Pasek	209961	46	Developer joke mug - a foo walks into a bar (White)	10	13.00
2016-02-16	66699	843	Marija Justina Pasek	209962	52	IT joke mug - keyboard not found … press F1 to continue (White)	1	13.00
2016-02-16	66700	851	Ebru Erdogan	209963	211	Small 9mm replacement blades 9mm	50	4.10
2016-02-16	66700	851	Ebru Erdogan	209964	154	Medium sized bubblewrap roll 20m	10	20.00
2016-02-16	66701	7	Tailspin Toys (Frankewing, TN)	209965	6	USB food flash drive - hot dog	8	32.00
2016-02-16	66701	7	Tailspin Toys (Frankewing, TN)	209966	218	Void fill 300 L bag (White) 300L	30	37.50
2016-02-16	66701	7	Tailspin Toys (Frankewing, TN)	209967	182	Shipping carton (Brown) 457x279x279mm	150	1.28
2016-02-16	66702	37	Tailspin Toys (Kerby, OR)	209968	145	Halloween zombie mask (Light Brown) XL	96	18.00
2016-02-16	66702	37	Tailspin Toys (Kerby, OR)	209969	216	Void fill 100 L bag (White) 100L	30	12.50
2016-02-16	66703	527	Wingtip Toys (Islip Terrace, NY)	209970	116	Superhero action jacket (Blue) 4XL	9	34.00
2016-02-16	66703	527	Wingtip Toys (Islip Terrace, NY)	209971	12	USB food flash drive - donut	10	3.20
2016-02-16	66703	527	Wingtip Toys (Islip Terrace, NY)	209972	23	DBA joke mug - it depends (Black)	8	13.00
2016-02-16	66703	527	Wingtip Toys (Islip Terrace, NY)	209973	164	32 mm Double sided bubble wrap 50m	60	112.00
2016-02-16	66704	969	Staffan Persson	209974	108	Superhero action jacket (Blue) XXS	1	25.00
2016-02-16	66704	969	Staffan Persson	209975	88	The Gu red shirt XML tag t-shirt (White) 7XL	96	18.00
2016-02-16	66705	91	Tailspin Toys (Alstead, NH)	209976	190	Clear packaging tape 48mmx100m	140	3.50
2016-02-16	66705	91	Tailspin Toys (Alstead, NH)	209977	164	32 mm Double sided bubble wrap 50m	30	112.00
2016-02-16	66705	91	Tailspin Toys (Alstead, NH)	209978	84	The Gu red shirt XML tag t-shirt (White) 3XL	108	18.00
2016-02-16	66706	59	Tailspin Toys (Edgartown, MA)	209979	144	Halloween zombie mask (Light Brown) L	24	18.00
2016-02-16	66706	59	Tailspin Toys (Edgartown, MA)	209980	68	Ride on toy sedan car (Red) 1/12 scale	1	230.00
2016-02-16	66706	59	Tailspin Toys (Edgartown, MA)	209981	41	Developer joke mug - (hip, hip, array) (Black)	9	13.00
2016-02-16	66706	59	Tailspin Toys (Edgartown, MA)	209982	120	Dinosaur battery-powered slippers (Green) L	10	32.00
2016-02-16	66707	998	Mahavir Sonkar	209983	128	Plush shark slippers (Gray) L	5	32.00
2016-02-16	66707	998	Mahavir Sonkar	209984	134	Animal with big feet slippers (Brown) S	10	32.00
2016-02-16	66707	998	Mahavir Sonkar	209985	168	20 mm Anti static bubble wrap (Blue) 10m	70	29.00
2016-02-16	66707	998	Mahavir Sonkar	209986	92	The Gu red shirt XML tag t-shirt (Black) S	60	18.00
2016-02-16	66707	998	Mahavir Sonkar	209987	123	Ogre battery-powered slippers (Green) M	8	32.00
2016-02-16	66708	880	Edmee Glissen	209988	48	Developer joke mug - this code was generated by a tool (White)	1	13.00
2016-02-16	66708	880	Edmee Glissen	209989	189	Clear packaging tape 48mmx75m	78	2.90
2016-02-16	66708	880	Edmee Glissen	209990	153	Small sized bubblewrap roll 10m	30	4.50
2016-02-16	66708	880	Edmee Glissen	209991	72	Ride on toy sedan car (Pink) 1/12 scale	3	230.00
2016-02-16	66709	846	Malorie Bousquet	209992	212	Large  replacement blades 18mm	90	4.30
2016-02-16	66709	846	Malorie Bousquet	209993	53	IT joke mug - keyboard not found … press F1 to continue (Black)	5	13.00
2016-02-16	66709	846	Malorie Bousquet	209994	62	RC toy sedan car with remote control (Yellow) 1/50 scale	6	25.00
2016-02-16	66710	972	Lakshmi Benipal	209995	15	USB food flash drive - dessert 10 drive variety pack	1	240.00
2016-02-16	66710	972	Lakshmi Benipal	209996	187	Express post box 5kg (White) 350x280x130mm	75	0.95
2016-02-16	66710	972	Lakshmi Benipal	209997	214	Air cushion film 200mmx200mm 325m	4	90.00
2016-02-16	66710	972	Lakshmi Benipal	209998	94	The Gu red shirt XML tag t-shirt (Black) L	48	18.00
2016-02-16	66710	972	Lakshmi Benipal	209999	19	DBA joke mug - daaaaaa-ta (Black)	5	13.00
2016-02-16	66711	173	Tailspin Toys (Wappingers Falls, NY)	210000	124	Ogre battery-powered slippers (Green) L	4	32.00
2016-02-16	66711	173	Tailspin Toys (Wappingers Falls, NY)	210001	222	Chocolate beetles 250g	192	8.55
2016-02-16	66711	173	Tailspin Toys (Wappingers Falls, NY)	210002	213	Air cushion film 200mmx100mm 325m	7	87.00
2016-02-16	66712	487	Wingtip Toys (Elverson, PA)	210003	20	DBA joke mug - you might be a DBA if (White)	10	13.00
2016-02-16	66712	487	Wingtip Toys (Elverson, PA)	210004	21	DBA joke mug - you might be a DBA if (Black)	10	13.00
2016-02-16	66713	455	Wingtip Toys (Taft Heights, CA)	210005	72	Ride on toy sedan car (Pink) 1/12 scale	1	230.00
2016-02-16	66713	455	Wingtip Toys (Taft Heights, CA)	210006	150	Pack of 12 action figures (variety)	8	16.00
2016-02-16	66714	1027	Serdar ozden	210008	91	The Gu red shirt XML tag t-shirt (Black) XS	72	18.00
2016-02-16	66714	1027	Serdar ozden	210009	7	USB food flash drive - pizza slice	4	32.00
2016-02-16	66715	939	Ioana Florea	210010	211	Small 9mm replacement blades 9mm	70	4.10
2016-02-16	66715	939	Ioana Florea	210011	19	DBA joke mug - daaaaaa-ta (Black)	5	13.00
2016-02-16	66715	939	Ioana Florea	210012	41	Developer joke mug - (hip, hip, array) (Black)	1	13.00
2016-02-16	66716	34	Tailspin Toys (Dallardsville, TX)	210013	197	Black and orange this way up despatch tape 48mmx75m	144	3.70
2016-02-16	66716	34	Tailspin Toys (Dallardsville, TX)	210014	44	Developer joke mug - there are 10 types of people in the world (White)	6	13.00
