OrderDate	OrderID	CustomerID	CustomerName	OrderLineID	StockItemID	StockItemName	Quantity	UnitPrice
2016-02-03	66021	1044	Hanita Nookala	207885	30	Developer joke mug - Oct 31 = Dec 25 (White)	9	13.00
2016-02-03	66021	1044	Hanita Nookala	207886	112	Superhero action jacket (Blue) L	3	30.00
2016-02-03	66021	1044	Hanita Nookala	207887	218	Void fill 300 L bag (White) 300L	20	37.50
2016-02-03	66022	1044	Hanita Nookala	207888	102	Alien officer hoodie (Black) XL	10	35.00
2016-02-03	66022	1044	Hanita Nookala	207889	222	Chocolate beetles 250g	120	8.55
2016-02-03	66023	56	Tailspin Toys (Royal City, WA)	207890	190	Clear packaging tape 48mmx100m	180	3.50
2016-02-03	66023	56	Tailspin Toys (Royal City, WA)	207891	224	Chocolate frogs 250g	96	8.55
2016-02-03	66024	581	Wingtip Toys (Munich, ND)	207892	26	DBA joke mug - SELECT caffeine FROM mug (White)	1	13.00
2016-02-03	66024	581	Wingtip Toys (Munich, ND)	207893	136	Animal with big feet slippers (Brown) L	1	32.00
2016-02-03	66024	581	Wingtip Toys (Munich, ND)	207894	154	Medium sized bubblewrap roll 20m	50	20.00
2016-02-03	66024	581	Wingtip Toys (Munich, ND)	207895	226	White chocolate snow balls 250g	216	8.55
2016-02-03	66025	519	Wingtip Toys (Boynton, OK)	207896	67	Ride on toy sedan car (Black) 1/12 scale	4	230.00
2016-02-03	66025	519	Wingtip Toys (Boynton, OK)	207897	84	The Gu red shirt XML tag t-shirt (White) 3XL	72	18.00
2016-02-03	66025	519	Wingtip Toys (Boynton, OK)	207898	10	USB food flash drive - chocolate bar	5	3.20
2016-02-03	66025	519	Wingtip Toys (Boynton, OK)	207899	136	Animal with big feet slippers (Brown) L	8	32.00
2016-02-03	66026	906	Ajitaab Pakalapati	207900	155	Large sized bubblewrap roll 50m	20	24.00
2016-02-03	66026	906	Ajitaab Pakalapati	207901	216	Void fill 100 L bag (White) 100L	50	12.50
2016-02-03	66027	148	Tailspin Toys (Baraboo, WI)	207902	198	Black and orange this way up despatch tape  48mmx100m	24	4.10
2016-02-03	66027	148	Tailspin Toys (Baraboo, WI)	207903	17	DBA joke mug - mind if I join you? (Black)	4	13.00
2016-02-03	66027	148	Tailspin Toys (Baraboo, WI)	207904	192	Black and orange fragile despatch tape 48mmx100m	144	4.10
2016-02-03	66027	148	Tailspin Toys (Baraboo, WI)	207905	179	Shipping carton (Brown) 229x229x229mm	225	1.05
2016-02-03	66028	179	Tailspin Toys (Hiteman, IA)	207907	80	The Gu red shirt XML tag t-shirt (White) M	12	18.00
2016-02-03	66028	179	Tailspin Toys (Hiteman, IA)	207908	114	Superhero action jacket (Blue) XXL	7	30.00
2016-02-03	66028	179	Tailspin Toys (Hiteman, IA)	207909	126	Plush shark slippers (Gray) S	3	32.00
2016-02-03	66029	41	Tailspin Toys (Olivette, MO)	207910	47	Developer joke mug - a foo walks into a bar (Black)	2	13.00
2016-02-03	66029	41	Tailspin Toys (Olivette, MO)	207911	43	Developer joke mug - understanding recursion requires understanding recursion (Black)	5	13.00
2016-02-03	66030	980	Om Yadav	207912	60	RC toy sedan car with remote control (Blue) 1/50 scale	7	25.00
2016-02-03	66030	980	Om Yadav	207913	123	Ogre battery-powered slippers (Green) M	4	32.00
2016-02-03	66031	1002	Stefan Selezeanu	207914	8	USB food flash drive - dim sum 10 drive variety pack	10	240.00
2016-02-03	66031	1002	Stefan Selezeanu	207915	99	The Gu red shirt XML tag t-shirt (Black) 5XL	120	18.00
2016-02-03	66031	1002	Stefan Selezeanu	207916	72	Ride on toy sedan car (Pink) 1/12 scale	9	230.00
2016-02-03	66031	1002	Stefan Selezeanu	207917	212	Large  replacement blades 18mm	30	4.30
2016-02-03	66032	865	Bijoya Thakur	207918	81	The Gu red shirt XML tag t-shirt (White) L	48	18.00
2016-02-03	66032	865	Bijoya Thakur	207919	194	Black and orange glass with care despatch tape  48mmx100m	72	4.10
2016-02-03	66033	48	Tailspin Toys (Trentwood, WA)	207920	59	RC toy sedan car with remote control (Red) 1/50 scale	5	25.00
2016-02-03	66033	48	Tailspin Toys (Trentwood, WA)	207921	103	Alien officer hoodie (Black) XXL	4	35.00
2016-02-03	66033	48	Tailspin Toys (Trentwood, WA)	207922	55	IT joke mug - that behavior is by design (Black)	5	13.00
