OrderDate	OrderID	CustomerID	CustomerName	OrderLineID	StockItemID	StockItemName	Quantity	UnitPrice
2016-03-01	67621	595	Wingtip Toys (Accomac, VA)	212775	187	Express post box 5kg (White) 350x280x130mm	250	0.95
2016-03-01	67621	595	Wingtip Toys (Accomac, VA)	212776	12	USB food flash drive - donut	3	3.20
2016-03-01	67621	595	Wingtip Toys (Accomac, VA)	212777	93	The Gu red shirt XML tag t-shirt (Black) M	36	18.00
2016-03-01	67621	595	Wingtip Toys (Accomac, VA)	212778	177	Shipping carton (Brown) 413x285x187mm	150	1.05
2016-03-01	67622	26	Tailspin Toys (Hedrick, IA)	212779	151	Pack of 12 action figures (male)	3	16.00
2016-03-01	67622	26	Tailspin Toys (Hedrick, IA)	212780	225	Chocolate sharks 250g	240	8.55
2016-03-01	67622	26	Tailspin Toys (Hedrick, IA)	212781	67	Ride on toy sedan car (Black) 1/12 scale	7	230.00
2016-03-01	67623	1008	Vedrana Kovacevic	212782	62	RC toy sedan car with remote control (Yellow) 1/50 scale	5	25.00
2016-03-01	67623	1008	Vedrana Kovacevic	212783	217	Void fill 200 L bag (White) 200L	80	25.00
2016-03-01	67623	1008	Vedrana Kovacevic	212784	226	White chocolate snow balls 250g	240	8.55
2016-03-01	67624	452	Wingtip Toys (Lake Davis, CA)	212785	3	Office cube periscope (Black)	80	18.50
2016-03-01	67624	452	Wingtip Toys (Lake Davis, CA)	212786	136	Animal with big feet slippers (Brown) L	10	32.00
2016-03-01	67624	452	Wingtip Toys (Lake Davis, CA)	212787	51	Developer joke mug - old C developers never die (Black)	5	13.00
2016-03-01	67624	452	Wingtip Toys (Lake Davis, CA)	212788	85	The Gu red shirt XML tag t-shirt (White) 4XL	48	18.00
2016-03-01	67625	930	Shantanu Huq	212789	194	Black and orange glass with care despatch tape  48mmx100m	24	4.10
2016-03-01	67625	930	Shantanu Huq	212790	96	The Gu red shirt XML tag t-shirt (Black) XXL	96	18.00
2016-03-01	67625	930	Shantanu Huq	212792	97	The Gu red shirt XML tag t-shirt (Black) 3XL	108	18.00
2016-03-01	67626	57	Tailspin Toys (Lakemore, OH)	212793	102	Alien officer hoodie (Black) XL	8	35.00
2016-03-01	67626	57	Tailspin Toys (Lakemore, OH)	212794	140	Furry animal socks (Pink) L	120	5.00
2016-03-01	67626	57	Tailspin Toys (Lakemore, OH)	212795	118	Dinosaur battery-powered slippers (Green) S	7	32.00
2016-03-01	67626	57	Tailspin Toys (Lakemore, OH)	212796	157	10 mm Double sided bubble wrap 20m	30	30.00
2016-03-01	67627	143	Tailspin Toys (Ashtabula, OH)	212797	152	Pack of 12 action figures (female)	4	16.00
2016-03-01	67627	143	Tailspin Toys (Ashtabula, OH)	212798	210	Packing knife with metal insert blade (Yellow) 18mm	30	2.40
2016-03-01	67628	998	Mahavir Sonkar	212799	76	The Gu red shirt XML tag t-shirt (White) 3XS	48	18.00
2016-03-01	67628	998	Mahavir Sonkar	212800	49	Developer joke mug - this code was generated by a tool (Black)	3	13.00
2016-03-01	67628	998	Mahavir Sonkar	212801	23	DBA joke mug - it depends (Black)	9	13.00
2016-03-01	67628	998	Mahavir Sonkar	212802	161	20 mm Double sided bubble wrap 50m	20	108.00
2016-03-01	67629	78	Tailspin Toys (Sekiu, WA)	212803	218	Void fill 300 L bag (White) 300L	20	37.50
2016-03-01	67629	78	Tailspin Toys (Sekiu, WA)	212804	70	Ride on toy sedan car (Green) 1/12 scale	10	230.00
2016-03-01	67629	78	Tailspin Toys (Sekiu, WA)	212805	137	Animal with big feet slippers (Brown) XL	8	32.00
2016-03-01	67629	78	Tailspin Toys (Sekiu, WA)	212806	15	USB food flash drive - dessert 10 drive variety pack	3	240.00
2016-03-01	67629	78	Tailspin Toys (Sekiu, WA)	212807	164	32 mm Double sided bubble wrap 50m	100	112.00
2016-03-01	67630	874	Daniel Martensson	212808	136	Animal with big feet slippers (Brown) L	5	32.00
2016-03-01	67630	874	Daniel Martensson	212809	144	Halloween zombie mask (Light Brown) L	96	18.00
2016-03-01	67631	574	Wingtip Toys (Molalla, OR)	212810	220	Novelty chilli chocolates 250g	216	8.55
2016-03-01	67631	574	Wingtip Toys (Molalla, OR)	212811	168	20 mm Anti static bubble wrap (Blue) 10m	20	29.00
2016-03-01	67631	574	Wingtip Toys (Molalla, OR)	212812	133	Furry gorilla with big eyes slippers (Black) XL	2	32.00
2016-03-01	67632	50	Tailspin Toys (Hambleton, WV)	212813	91	The Gu red shirt XML tag t-shirt (Black) XS	108	18.00
2016-03-01	67632	50	Tailspin Toys (Hambleton, WV)	212814	180	Shipping carton (Brown) 279x254x217mm	125	1.11
2016-03-01	67632	50	Tailspin Toys (Hambleton, WV)	212815	5	USB food flash drive - hamburger	4	32.00
2016-03-01	67633	401	Wingtip Toys (Head Office)	212816	141	Furry animal socks (Pink) XL	96	5.00
2016-03-01	67633	401	Wingtip Toys (Head Office)	212817	168	20 mm Anti static bubble wrap (Blue) 10m	30	29.00
2016-03-01	67633	401	Wingtip Toys (Head Office)	212818	169	20 mm Anti static bubble wrap (Blue) 20m	70	45.00
2016-03-01	67634	99	Tailspin Toys (Guin, AL)	212819	96	The Gu red shirt XML tag t-shirt (Black) XXL	72	18.00
2016-03-01	67634	99	Tailspin Toys (Guin, AL)	212820	105	Alien officer hoodie (Black) 4XL	10	35.00
2016-03-01	67634	99	Tailspin Toys (Guin, AL)	212821	81	The Gu red shirt XML tag t-shirt (White) L	96	18.00
2016-03-01	67635	415	Wingtip Toys (Leathersville, GA)	212822	3	Office cube periscope (Black)	100	18.50
2016-03-01	67635	415	Wingtip Toys (Leathersville, GA)	212823	84	The Gu red shirt XML tag t-shirt (White) 3XL	72	18.00
2016-03-01	67635	415	Wingtip Toys (Leathersville, GA)	212824	133	Furry gorilla with big eyes slippers (Black) XL	6	32.00
2016-03-01	67636	941	Bishwa Chatterjee	212825	36	Developer joke mug - when your hammer is C++ (White)	6	13.00
2016-03-01	67636	941	Bishwa Chatterjee	212826	134	Animal with big feet slippers (Brown) S	1	32.00
2016-03-01	67637	109	Tailspin Toys (South Laguna, CA)	212827	108	Superhero action jacket (Blue) XXS	10	25.00
2016-03-01	67637	109	Tailspin Toys (South Laguna, CA)	212828	44	Developer joke mug - there are 10 types of people in the world (White)	1	13.00
