OrderDate	OrderID	CustomerID	CustomerName	OrderLineID	StockItemID	StockItemName	Quantity	UnitPrice
2016-03-30	69387	57	Tailspin Toys (Lakemore, OH)	218327	25	DBA joke mug - I will get you in order (Black)	6	13.00
2016-03-30	69387	57	Tailspin Toys (Lakemore, OH)	218328	75	Ride on big wheel monster truck (Black) 1/12 scale	6	345.00
2016-03-30	69387	57	Tailspin Toys (Lakemore, OH)	218329	148	Halloween skull mask (Gray) L	72	18.00
2016-03-30	69387	57	Tailspin Toys (Lakemore, OH)	218330	217	Void fill 200 L bag (White) 200L	90	25.00
2016-03-30	69388	599	Wingtip Toys (Dickworsham, TX)	218331	150	Pack of 12 action figures (variety)	9	16.00
2016-03-30	69388	599	Wingtip Toys (Dickworsham, TX)	218332	214	Air cushion film 200mmx200mm 325m	3	90.00
2016-03-30	69388	599	Wingtip Toys (Dickworsham, TX)	218334	206	Permanent marker black 5mm nib (Black) 5mm	60	2.70
2016-03-30	69389	453	Wingtip Toys (Stanardsville, VA)	218335	217	Void fill 200 L bag (White) 200L	20	25.00
2016-03-30	69389	453	Wingtip Toys (Stanardsville, VA)	218336	157	10 mm Double sided bubble wrap 20m	60	30.00
2016-03-30	69389	453	Wingtip Toys (Stanardsville, VA)	218337	219	Void fill 400 L bag (White) 400L	10	50.00
2016-03-30	69390	7	Tailspin Toys (Frankewing, TN)	218338	103	Alien officer hoodie (Black) XXL	7	35.00
2016-03-30	69390	7	Tailspin Toys (Frankewing, TN)	218339	1	USB missile launcher (Green)	2	25.00
2016-03-30	69391	1030	Chompoo Atitarn	218340	163	32 mm Double sided bubble wrap 20m	60	37.00
2016-03-30	69391	1030	Chompoo Atitarn	218341	54	IT joke mug - that behavior is by design (White)	8	13.00
2016-03-30	69391	1030	Chompoo Atitarn	218342	128	Plush shark slippers (Gray) L	9	32.00
2016-03-30	69391	1030	Chompoo Atitarn	218343	135	Animal with big feet slippers (Brown) M	7	32.00
2016-03-30	69391	1030	Chompoo Atitarn	218344	52	IT joke mug - keyboard not found … press F1 to continue (White)	10	13.00
2016-03-30	69392	854	Daakshaayaani Kommineni	218345	3	Office cube periscope (Black)	60	18.50
2016-03-30	69392	854	Daakshaayaani Kommineni	218346	34	Developer joke mug - fun was unexpected at this time (White)	5	13.00
2016-03-30	69393	1017	David Novacek 	218348	191	Black and orange fragile despatch tape 48mmx75m	252	3.70
2016-03-30	69393	1017	David Novacek 	218349	15	USB food flash drive - dessert 10 drive variety pack	6	240.00
2016-03-30	69394	492	Wingtip Toys (Birds, IL)	218350	99	The Gu red shirt XML tag t-shirt (Black) 5XL	72	18.00
2016-03-30	69394	492	Wingtip Toys (Birds, IL)	218351	6	USB food flash drive - hot dog	5	3.20
2016-03-30	69394	492	Wingtip Toys (Birds, IL)	218352	106	Alien officer hoodie (Black) 5XL	5	35.00
2016-03-30	69394	492	Wingtip Toys (Birds, IL)	218353	50	Developer joke mug - old C developers never die (White)	7	13.00
2016-03-30	69394	492	Wingtip Toys (Birds, IL)	218354	149	Halloween skull mask (Gray) XL	24	18.00
2016-03-30	69395	449	Wingtip Toys (Delray, WV)	218356	76	The Gu red shirt XML tag t-shirt (White) 3XS	36	18.00
2016-03-30	69395	449	Wingtip Toys (Delray, WV)	218357	50	Developer joke mug - old C developers never die (White)	3	13.00
2016-03-30	69395	449	Wingtip Toys (Delray, WV)	218358	27	DBA joke mug - SELECT caffeine FROM mug (Black)	6	13.00
2016-03-30	69396	935	Daevasree Samavedam	218359	205	Tape dispenser (Blue)	30	32.00
2016-03-30	69396	935	Daevasree Samavedam	218360	32	Developer joke mug - that's a hardware problem (White)	10	13.00
2016-03-30	69396	935	Daevasree Samavedam	218361	193	Black and orange glass with care despatch tape 48mmx75m	48	3.70
2016-03-30	69397	536	Wingtip Toys (Ferney, SD)	218363	4	USB food flash drive - sushi roll	9	3.20
2016-03-30	69397	536	Wingtip Toys (Ferney, SD)	218364	79	The Gu red shirt XML tag t-shirt (White) S	96	18.00
2016-03-30	69398	443	Wingtip Toys (Berville, MI)	218365	207	Permanent marker blue 5mm nib (Blue) 5mm	96	2.70
2016-03-30	69398	443	Wingtip Toys (Berville, MI)	218366	176	Bubblewrap dispenser (Red) 1.5m	4	240.00
2016-03-30	69398	443	Wingtip Toys (Berville, MI)	218367	49	Developer joke mug - this code was generated by a tool (Black)	4	13.00
2016-03-30	69399	140	Tailspin Toys (Furley, KS)	218368	222	Chocolate beetles 250g	168	8.55
2016-03-30	69399	140	Tailspin Toys (Furley, KS)	218369	212	Large  replacement blades 18mm	70	4.30
2016-03-30	69400	542	Wingtip Toys (Schererville, IN)	218370	187	Express post box 5kg (White) 350x280x130mm	225	0.95
2016-03-30	69400	542	Wingtip Toys (Schererville, IN)	218371	65	RC vintage American toy coupe with remote control (Black) 1/50 scale	4	30.00
2016-03-30	69400	542	Wingtip Toys (Schererville, IN)	218372	6	USB food flash drive - hot dog	4	3.20
2016-03-30	69400	542	Wingtip Toys (Schererville, IN)	218373	124	Ogre battery-powered slippers (Green) L	8	32.00
