OrderDate	OrderID	CustomerID	CustomerName	OrderLineID	StockItemID	StockItemName	Quantity	UnitPrice
2016-03-11	68283	980	Om Yadav	214827	100	The Gu red shirt XML tag t-shirt (Black) 6XL	96	18.00
2016-03-11	68283	980	Om Yadav	214828	104	Alien officer hoodie (Black) 3XL	6	35.00
2016-03-11	68283	980	Om Yadav	214829	60	RC toy sedan car with remote control (Blue) 1/50 scale	4	25.00
2016-03-11	68284	972	Lakshmi Benipal	214831	155	Large sized bubblewrap roll 50m	10	24.00
2016-03-11	68284	972	Lakshmi Benipal	214832	47	Developer joke mug - a foo walks into a bar (Black)	5	13.00
2016-03-11	68285	34	Tailspin Toys (Dallardsville, TX)	214833	110	Superhero action jacket (Blue) S	2	25.00
2016-03-11	68285	34	Tailspin Toys (Dallardsville, TX)	214834	164	32 mm Double sided bubble wrap 50m	70	112.00
2016-03-11	68286	960	Edgar Jogi	214835	176	Bubblewrap dispenser (Red) 1.5m	8	240.00
2016-03-11	68286	960	Edgar Jogi	214836	190	Clear packaging tape 48mmx100m	100	3.50
2016-03-11	68286	960	Edgar Jogi	214837	217	Void fill 200 L bag (White) 200L	70	25.00
2016-03-11	68286	960	Edgar Jogi	214838	110	Superhero action jacket (Blue) S	10	25.00
2016-03-11	68286	960	Edgar Jogi	214839	84	The Gu red shirt XML tag t-shirt (White) 3XL	60	18.00
2016-03-11	68287	146	Tailspin Toys (Belgreen, AL)	214840	104	Alien officer hoodie (Black) 3XL	2	35.00
2016-03-11	68287	146	Tailspin Toys (Belgreen, AL)	214841	66	RC big wheel monster truck with remote control (Black) 1/50 scale	8	45.00
2016-03-11	68288	69	Tailspin Toys (Lytle Creek, CA)	214842	53	IT joke mug - keyboard not found … press F1 to continue (Black)	2	13.00
2016-03-11	68288	69	Tailspin Toys (Lytle Creek, CA)	214843	46	Developer joke mug - a foo walks into a bar (White)	4	13.00
2016-03-11	68288	69	Tailspin Toys (Lytle Creek, CA)	214844	140	Furry animal socks (Pink) L	120	5.00
2016-03-11	68289	1020	Hai Banh	214845	81	The Gu red shirt XML tag t-shirt (White) L	36	18.00
2016-03-11	68289	1020	Hai Banh	214846	154	Medium sized bubblewrap roll 20m	60	20.00
2016-03-11	68290	975	Prabodh Nair	214848	102	Alien officer hoodie (Black) XL	8	35.00
2016-03-11	68290	975	Prabodh Nair	214849	109	Superhero action jacket (Blue) XS	9	25.00
2016-03-11	68290	975	Prabodh Nair	214850	155	Large sized bubblewrap roll 50m	30	24.00
2016-03-11	68290	975	Prabodh Nair	214851	132	Furry gorilla with big eyes slippers (Black) L	8	32.00
2016-03-11	68290	975	Prabodh Nair	214852	20	DBA joke mug - you might be a DBA if (White)	3	13.00
2016-03-11	68291	130	Tailspin Toys (Maple Shade, NJ)	214853	103	Alien officer hoodie (Black) XXL	8	35.00
2016-03-11	68291	130	Tailspin Toys (Maple Shade, NJ)	214854	226	White chocolate snow balls 250g	144	8.55
2016-03-11	68291	130	Tailspin Toys (Maple Shade, NJ)	214855	211	Small 9mm replacement blades 9mm	90	4.10
2016-03-11	68291	130	Tailspin Toys (Maple Shade, NJ)	214856	133	Furry gorilla with big eyes slippers (Black) XL	6	32.00
2016-03-11	68292	1057	Ganesh Majumdar	214857	207	Permanent marker blue 5mm nib (Blue) 5mm	12	2.70
2016-03-11	68292	1057	Ganesh Majumdar	214858	71	Ride on toy sedan car (Yellow) 1/12 scale	4	230.00
2016-03-11	68292	1057	Ganesh Majumdar	214859	58	RC toy sedan car with remote control (Black) 1/50 scale	2	25.00
2016-03-11	68293	117	Tailspin Toys (Scofield, UT)	214860	2	USB rocket launcher (Gray)	7	25.00
2016-03-11	68293	117	Tailspin Toys (Scofield, UT)	214861	21	DBA joke mug - you might be a DBA if (Black)	10	13.00
2016-03-11	68294	577	Wingtip Toys (Cherryplain, NY)	214862	42	Developer joke mug - understanding recursion requires understanding recursion (White)	10	13.00
2016-03-11	68294	577	Wingtip Toys (Cherryplain, NY)	214863	66	RC big wheel monster truck with remote control (Black) 1/50 scale	4	45.00
2016-03-11	68294	577	Wingtip Toys (Cherryplain, NY)	214864	101	The Gu red shirt XML tag t-shirt (Black) 7XL	108	18.00
2016-03-11	68294	577	Wingtip Toys (Cherryplain, NY)	214865	29	DBA joke mug - two types of DBAs (Black)	6	13.00
2016-03-11	68294	577	Wingtip Toys (Cherryplain, NY)	214866	9	USB food flash drive - banana	7	3.20
2016-03-11	68295	493	Wingtip Toys (Federalsburg, MD)	214867	183	Shipping carton (Brown) 480x270x320mm	200	2.74
2016-03-11	68295	493	Wingtip Toys (Federalsburg, MD)	214868	149	Halloween skull mask (Gray) XL	84	18.00
2016-03-11	68295	493	Wingtip Toys (Federalsburg, MD)	214869	152	Pack of 12 action figures (female)	8	16.00
2016-03-11	68295	493	Wingtip Toys (Federalsburg, MD)	214870	59	RC toy sedan car with remote control (Red) 1/50 scale	8	25.00
2016-03-11	68296	558	Wingtip Toys (Bourneville, OH)	214871	110	Superhero action jacket (Blue) S	7	25.00
