OrderDate	OrderID	CustomerID	CustomerName	OrderLineID	StockItemID	StockItemName	Quantity	UnitPrice
2016-03-02	67724	563	Wingtip Toys (Lostine, OR)	213089	106	Alien officer hoodie (Black) 5XL	10	35.00
2016-03-02	67724	563	Wingtip Toys (Lostine, OR)	213090	206	Permanent marker black 5mm nib (Black) 5mm	108	2.70
2016-03-02	67724	563	Wingtip Toys (Lostine, OR)	213091	221	Novelty chilli chocolates 500g	108	14.50
2016-03-02	67724	563	Wingtip Toys (Lostine, OR)	213092	172	32 mm Anti static bubble wrap (Blue) 20m	70	48.00
2016-03-02	67724	563	Wingtip Toys (Lostine, OR)	213093	105	Alien officer hoodie (Black) 4XL	9	35.00
2016-03-02	67725	465	Wingtip Toys (Oologah, OK)	213094	145	Halloween zombie mask (Light Brown) XL	60	18.00
2016-03-02	67725	465	Wingtip Toys (Oologah, OK)	213095	98	The Gu red shirt XML tag t-shirt (Black) 4XL	36	18.00
2016-03-02	67725	465	Wingtip Toys (Oologah, OK)	213096	96	The Gu red shirt XML tag t-shirt (Black) XXL	96	18.00
2016-03-02	67726	838	Pavel Bogdanov	213097	223	Chocolate echidnas 250g	240	8.55
2016-03-02	67726	838	Pavel Bogdanov	213098	182	Shipping carton (Brown) 457x279x279mm	175	1.28
2016-03-02	67727	993	Gasper Havzija	213099	170	20 mm Anti static bubble wrap (Blue) 50m	10	102.00
2016-03-02	67727	993	Gasper Havzija	213100	215	Air cushion machine (Blue)	7	1899.00
2016-03-02	67727	993	Gasper Havzija	213101	122	Ogre battery-powered slippers (Green) S	3	32.00
2016-03-02	67728	421	Wingtip Toys (Highland Home, AL)	213102	93	The Gu red shirt XML tag t-shirt (Black) M	120	18.00
2016-03-02	67728	421	Wingtip Toys (Highland Home, AL)	213103	42	Developer joke mug - understanding recursion requires understanding recursion (White)	3	13.00
2016-03-02	67728	421	Wingtip Toys (Highland Home, AL)	213104	155	Large sized bubblewrap roll 50m	40	24.00
2016-03-02	67728	421	Wingtip Toys (Highland Home, AL)	213105	25	DBA joke mug - I will get you in order (Black)	4	13.00
2016-03-02	67729	934	Ivan Sepulveda	213106	134	Animal with big feet slippers (Brown) S	3	32.00
2016-03-02	67729	934	Ivan Sepulveda	213107	106	Alien officer hoodie (Black) 5XL	10	35.00
2016-03-02	67729	934	Ivan Sepulveda	213108	136	Animal with big feet slippers (Brown) L	8	32.00
2016-03-02	67729	934	Ivan Sepulveda	213109	137	Animal with big feet slippers (Brown) XL	1	32.00
2016-03-02	67729	934	Ivan Sepulveda	213110	40	Developer joke mug - (hip, hip, array) (White)	5	13.00
2016-03-02	67730	946	David safranek	213111	148	Halloween skull mask (Gray) L	96	18.00
2016-03-02	67730	946	David safranek	213112	69	Ride on toy sedan car (Blue) 1/12 scale	8	230.00
2016-03-02	67731	17	Tailspin Toys (East Fultonham, OH)	213113	142	Halloween zombie mask (Light Brown) S	84	18.00
2016-03-02	67731	17	Tailspin Toys (East Fultonham, OH)	213114	10	USB food flash drive - chocolate bar	8	32.00
2016-03-02	67731	17	Tailspin Toys (East Fultonham, OH)	213115	224	Chocolate frogs 250g	144	8.55
2016-03-02	67731	17	Tailspin Toys (East Fultonham, OH)	213116	20	DBA joke mug - you might be a DBA if (White)	7	13.00
2016-03-02	67731	17	Tailspin Toys (East Fultonham, OH)	213117	133	Furry gorilla with big eyes slippers (Black) XL	6	32.00
2016-03-02	67732	866	Jay Bhuiyan	213118	186	Shipping carton (Brown) 457x457x457mm	175	2.10
2016-03-02	67732	866	Jay Bhuiyan	213119	147	Halloween skull mask (Gray) M	72	18.00
2016-03-02	67732	866	Jay Bhuiyan	213120	137	Animal with big feet slippers (Brown) XL	8	32.00
2016-03-02	67732	866	Jay Bhuiyan	213121	64	RC vintage American toy coupe with remote control (Red) 1/50 scale	3	30.00
2016-03-02	67733	807	Gunnar Lohmus	213122	101	The Gu red shirt XML tag t-shirt (Black) 7XL	24	18.00
2016-03-02	67733	807	Gunnar Lohmus	213123	182	Shipping carton (Brown) 457x279x279mm	100	1.28
2016-03-02	67734	890	Olya Izmaylov	213124	193	Black and orange glass with care despatch tape 48mmx75m	48	3.70
2016-03-02	67734	890	Olya Izmaylov	213125	15	USB food flash drive - dessert 10 drive variety pack	6	240.00
2016-03-02	67734	890	Olya Izmaylov	213126	54	IT joke mug - that behavior is by design (White)	2	13.00
2016-03-02	67734	890	Olya Izmaylov	213127	189	Clear packaging tape 48mmx75m	156	2.90
2016-03-02	67734	890	Olya Izmaylov	213128	161	20 mm Double sided bubble wrap 50m	70	108.00
2016-03-02	67735	1005	Bhadram Kamasamudram	213129	143	Halloween zombie mask (Light Brown) M	72	18.00
2016-03-02	67735	1005	Bhadram Kamasamudram	213130	121	Dinosaur battery-powered slippers (Green) XL	2	32.00
2016-03-02	67736	106	Tailspin Toys (Tumacacori, AZ)	213131	74	Ride on vintage American toy coupe (Black) 1/12 scale	3	285.00
2016-03-02	67736	106	Tailspin Toys (Tumacacori, AZ)	213132	61	RC toy sedan car with remote control (Green) 1/50 scale	8	25.00
2016-03-02	67737	804	Aleksandrs Riekstins	213133	176	Bubblewrap dispenser (Red) 1.5m	8	240.00
2016-03-02	67737	804	Aleksandrs Riekstins	213134	157	10 mm Double sided bubble wrap 20m	90	30.00
2016-03-02	67737	804	Aleksandrs Riekstins	213135	120	Dinosaur battery-powered slippers (Green) L	4	32.00
2016-03-02	67737	804	Aleksandrs Riekstins	213136	23	DBA joke mug - it depends (Black)	8	13.00
2016-03-02	67737	804	Aleksandrs Riekstins	213137	26	DBA joke mug - SELECT caffeine FROM mug (White)	8	13.00
2016-03-02	67738	164	Tailspin Toys (Rothsville, PA)	213138	152	Pack of 12 action figures (female)	4	16.00
2016-03-02	67738	164	Tailspin Toys (Rothsville, PA)	213139	153	Small sized bubblewrap roll 10m	80	4.50
2016-03-02	67739	977	Mauno Laurila	213140	110	Superhero action jacket (Blue) S	4	25.00
2016-03-02	67739	977	Mauno Laurila	213141	58	RC toy sedan car with remote control (Black) 1/50 scale	10	25.00
2016-03-02	67739	977	Mauno Laurila	213142	146	Halloween skull mask (Gray) S	120	18.00
2016-03-02	67740	877	Leyla Siavashi	213143	28	DBA joke mug - two types of DBAs (White)	1	13.00
2016-03-02	67740	877	Leyla Siavashi	213144	181	Shipping carton (Brown) 356x229x229mm	200	1.14
2016-03-02	67740	877	Leyla Siavashi	213145	23	DBA joke mug - it depends (Black)	8	13.00
2016-03-02	67740	877	Leyla Siavashi	213146	79	The Gu red shirt XML tag t-shirt (White) S	24	18.00
2016-03-02	67740	877	Leyla Siavashi	213147	37	Developer joke mug - when your hammer is C++ (Black)	1	13.00
2016-03-02	67741	176	Tailspin Toys (Malott, WA)	213148	155	Large sized bubblewrap roll 50m	30	24.00
2016-03-02	67741	176	Tailspin Toys (Malott, WA)	213149	178	Shipping carton (Brown) 500x310x310mm	200	2.55
2016-03-02	67741	176	Tailspin Toys (Malott, WA)	213150	107	Superhero action jacket (Blue) 3XS	4	25.00
2016-03-02	67741	176	Tailspin Toys (Malott, WA)	213151	137	Animal with big feet slippers (Brown) XL	5	32.00
2016-03-02	67741	176	Tailspin Toys (Malott, WA)	213152	53	IT joke mug - keyboard not found … press F1 to continue (Black)	4	13.00
2016-03-02	67742	560	Wingtip Toys (Palmas del Mar, PR)	213153	63	RC toy sedan car with remote control (Pink) 1/50 scale	9	25.00
2016-03-02	67742	560	Wingtip Toys (Palmas del Mar, PR)	213154	57	IT joke mug - hardware: part of the computer that can be kicked (Black)	4	13.00
2016-03-02	67742	560	Wingtip Toys (Palmas del Mar, PR)	213155	156	10 mm Double sided bubble wrap 10m	20	15.00
2016-03-02	67742	560	Wingtip Toys (Palmas del Mar, PR)	213156	104	Alien officer hoodie (Black) 3XL	9	35.00
2016-03-02	67743	1001	Dinh Mai	213157	84	The Gu red shirt XML tag t-shirt (White) 3XL	48	18.00
2016-03-02	67743	1001	Dinh Mai	213158	162	32 mm Double sided bubble wrap 10m	20	22.00
2016-03-02	67744	476	Wingtip Toys (Karthaus, PA)	213159	197	Black and orange this way up despatch tape 48mmx75m	48	3.70
2016-03-02	67744	476	Wingtip Toys (Karthaus, PA)	213160	188	3 kg Courier post bag (White) 300x190x95mm	175	0.66
2016-03-02	67745	442	Wingtip Toys (Homer City, PA)	213161	125	Ogre battery-powered slippers (Green) XL	10	32.00
2016-03-02	67745	442	Wingtip Toys (Homer City, PA)	213162	33	Developer joke mug - that's a hardware problem (Black)	7	13.00
2016-03-02	67745	442	Wingtip Toys (Homer City, PA)	213163	15	USB food flash drive - dessert 10 drive variety pack	10	24.00
2016-03-02	67745	442	Wingtip Toys (Homer City, PA)	213164	74	Ride on vintage American toy coupe (Black) 1/12 scale	3	285.00
2016-03-02	67746	97	Tailspin Toys (Manchester Center, VT)	213165	93	The Gu red shirt XML tag t-shirt (Black) M	84	18.00
2016-03-02	67746	97	Tailspin Toys (Manchester Center, VT)	213166	207	Permanent marker blue 5mm nib (Blue) 5mm	12	2.70
2016-03-02	67746	97	Tailspin Toys (Manchester Center, VT)	213167	112	Superhero action jacket (Blue) L	6	30.00
2016-03-02	67746	97	Tailspin Toys (Manchester Center, VT)	213168	1	USB missile launcher (Green)	10	25.00
2016-03-02	67747	856	Satish Mittal	213169	178	Shipping carton (Brown) 500x310x310mm	250	2.55
2016-03-02	67747	856	Satish Mittal	213170	166	10 mm Anti static bubble wrap (Blue) 20m	90	42.00
2016-03-02	67748	808	Jackson Kolios	213171	102	Alien officer hoodie (Black) XL	8	35.00
2016-03-02	67748	808	Jackson Kolios	213172	174	Bubblewrap dispenser (Black) 1.5m	6	240.00
2016-03-02	67748	808	Jackson Kolios	213173	194	Black and orange glass with care despatch tape  48mmx100m	216	4.10
2016-03-02	67749	873	Hana Hlouskova	213174	32	Developer joke mug - that's a hardware problem (White)	6	13.00
2016-03-02	67749	873	Hana Hlouskova	213175	71	Ride on toy sedan car (Yellow) 1/12 scale	2	230.00
2016-03-02	67749	873	Hana Hlouskova	213176	156	10 mm Double sided bubble wrap 10m	30	15.00
2016-03-02	67749	873	Hana Hlouskova	213177	43	Developer joke mug - understanding recursion requires understanding recursion (Black)	7	13.00
2016-03-02	67750	884	Anindya Ghatak	213178	128	Plush shark slippers (Gray) L	1	32.00
2016-03-02	67750	884	Anindya Ghatak	213179	189	Clear packaging tape 48mmx75m	104	2.90
2016-03-02	67750	884	Anindya Ghatak	213180	156	10 mm Double sided bubble wrap 10m	20	15.00
2016-03-02	67750	884	Anindya Ghatak	213181	155	Large sized bubblewrap roll 50m	70	24.00
2016-03-02	67751	940	Lorin Astrom	213182	104	Alien officer hoodie (Black) 3XL	8	35.00
2016-03-02	67751	940	Lorin Astrom	213183	125	Ogre battery-powered slippers (Green) XL	8	32.00
2016-03-02	67752	550	Wingtip Toys (Morrison Bluff, AR)	213184	1	USB missile launcher (Green)	5	2.50
2016-03-02	67752	550	Wingtip Toys (Morrison Bluff, AR)	213185	159	20 mm Double sided bubble wrap 10m	50	18.00
2016-03-02	67752	550	Wingtip Toys (Morrison Bluff, AR)	213186	135	Animal with big feet slippers (Brown) M	3	32.00
2016-03-02	67753	526	Wingtip Toys (Beekmantown, NY)	213187	75	Ride on big wheel monster truck (Black) 1/12 scale	4	345.00
2016-03-02	67753	526	Wingtip Toys (Beekmantown, NY)	213188	70	Ride on toy sedan car (Green) 1/12 scale	3	230.00
2016-03-02	67753	526	Wingtip Toys (Beekmantown, NY)	213189	72	Ride on toy sedan car (Pink) 1/12 scale	9	230.00
2016-03-02	67753	526	Wingtip Toys (Beekmantown, NY)	213191	117	Superhero action jacket (Blue) 5XL	3	34.00
2016-03-02	67754	884	Anindya Ghatak	213192	221	Novelty chilli chocolates 500g	24	14.50
2016-03-02	67754	884	Anindya Ghatak	213193	74	Ride on vintage American toy coupe (Black) 1/12 scale	3	285.00
2016-03-02	67754	884	Anindya Ghatak	213194	49	Developer joke mug - this code was generated by a tool (Black)	4	13.00
2016-03-02	67754	884	Anindya Ghatak	213195	161	20 mm Double sided bubble wrap 50m	60	108.00
2016-03-02	67755	541	Wingtip Toys (Mickleton, NJ)	213196	169	20 mm Anti static bubble wrap (Blue) 20m	80	45.00
2016-03-02	67755	541	Wingtip Toys (Mickleton, NJ)	213197	136	Animal with big feet slippers (Brown) L	8	32.00
2016-03-02	67755	541	Wingtip Toys (Mickleton, NJ)	213198	226	White chocolate snow balls 250g	144	8.55
2016-03-02	67755	541	Wingtip Toys (Mickleton, NJ)	213199	69	Ride on toy sedan car (Blue) 1/12 scale	7	230.00
2016-03-02	67755	541	Wingtip Toys (Mickleton, NJ)	213200	227	White chocolate moon rocks 250g	48	8.55
2016-03-02	67756	184	Tailspin Toys (South Euclid, OH)	213201	71	Ride on toy sedan car (Yellow) 1/12 scale	8	230.00
2016-03-02	67756	184	Tailspin Toys (South Euclid, OH)	213202	121	Dinosaur battery-powered slippers (Green) XL	9	32.00
2016-03-02	67757	994	Libuse Kuchtova	213203	148	Halloween skull mask (Gray) L	120	18.00
2016-03-02	67757	994	Libuse Kuchtova	213204	35	Developer joke mug - fun was unexpected at this time (Black)	10	13.00
2016-03-02	67757	994	Libuse Kuchtova	213205	185	Shipping carton (Brown) 356x356x279mm	200	2.04
2016-03-02	67757	994	Libuse Kuchtova	213206	209	Packing knife with metal insert blade (Yellow) 9mm	10	1.89
2016-03-02	67757	994	Libuse Kuchtova	213207	164	32 mm Double sided bubble wrap 50m	90	112.00
2016-03-02	67758	460	Wingtip Toys (Mayhill, NM)	213208	72	Ride on toy sedan car (Pink) 1/12 scale	1	230.00
2016-03-02	67758	460	Wingtip Toys (Mayhill, NM)	213209	170	20 mm Anti static bubble wrap (Blue) 50m	80	102.00
2016-03-02	67758	460	Wingtip Toys (Mayhill, NM)	213210	197	Black and orange this way up despatch tape 48mmx75m	24	3.70
2016-03-02	67758	460	Wingtip Toys (Mayhill, NM)	213211	199	Black and yellow heavy despatch tape  48mmx75m	192	3.70
2016-03-02	67759	857	Clarissa Manfrin	213212	76	The Gu red shirt XML tag t-shirt (White) 3XS	24	18.00
2016-03-02	67759	857	Clarissa Manfrin	213213	39	Developer joke mug - inheritance is the OO way to become wealthy (Black)	1	13.00
2016-03-02	67760	418	Wingtip Toys (Yaak, MT)	213214	209	Packing knife with metal insert blade (Yellow) 9mm	45	1.89
