OrderDate	OrderID	CustomerID	CustomerName	OrderLineID	StockItemID	StockItemName	Quantity	UnitPrice
2016-01-28	65729	168	Tailspin Toys (Seagraves, TX)	206962	131	Furry gorilla with big eyes slippers (Black) M	8	32.00
2016-01-28	65729	168	Tailspin Toys (Seagraves, TX)	206963	47	Developer joke mug - a foo walks into a bar (Black)	6	13.00
2016-01-28	65729	168	Tailspin Toys (Seagraves, TX)	206964	99	The Gu red shirt XML tag t-shirt (Black) 5XL	96	18.00
2016-01-28	65730	1005	Bhadram Kamasamudram	206965	168	20 mm Anti static bubble wrap (Blue) 10m	60	29.00
2016-01-28	65730	1005	Bhadram Kamasamudram	206966	35	Developer joke mug - fun was unexpected at this time (Black)	6	13.00
2016-01-28	65731	69	Tailspin Toys (Lytle Creek, CA)	206967	58	RC toy sedan car with remote control (Black) 1/50 scale	8	25.00
2016-01-28	65731	69	Tailspin Toys (Lytle Creek, CA)	206968	64	RC vintage American toy coupe with remote control (Red) 1/50 scale	2	30.00
2016-01-28	65731	69	Tailspin Toys (Lytle Creek, CA)	206969	51	Developer joke mug - old C developers never die (Black)	10	13.00
2016-01-28	65732	457	Wingtip Toys (Portales, NM)	206970	120	Dinosaur battery-powered slippers (Green) L	10	32.00
2016-01-28	65732	457	Wingtip Toys (Portales, NM)	206971	225	Chocolate sharks 250g	144	8.55
2016-01-28	65733	1007	Irma Berzina	206972	55	IT joke mug - that behavior is by design (Black)	2	13.00
2016-01-28	65733	1007	Irma Berzina	206973	162	32 mm Double sided bubble wrap 10m	10	22.00
2016-01-28	65734	834	Cong Hoa	206974	101	The Gu red shirt XML tag t-shirt (Black) 7XL	60	18.00
2016-01-28	65734	834	Cong Hoa	206975	196	Black and orange handle with care despatch tape  48mmx100m	120	4.10
2016-01-28	65734	834	Cong Hoa	206976	77	The Gu red shirt XML tag t-shirt (White) XXS	24	18.00
2016-01-28	65734	834	Cong Hoa	206977	38	Developer joke mug - inheritance is the OO way to become wealthy (White)	3	13.00
2016-01-28	65735	135	Tailspin Toys (Terre du Lac, MO)	206978	60	RC toy sedan car with remote control (Blue) 1/50 scale	6	25.00
2016-01-28	65735	135	Tailspin Toys (Terre du Lac, MO)	206979	176	Bubblewrap dispenser (Red) 1.5m	8	240.00
2016-01-28	65735	135	Tailspin Toys (Terre du Lac, MO)	206980	22	DBA joke mug - it depends (White)	8	13.00
2016-01-28	65736	115	Tailspin Toys (Bethania, NC)	206981	97	The Gu red shirt XML tag t-shirt (Black) 3XL	84	18.00
2016-01-28	65736	115	Tailspin Toys (Bethania, NC)	206982	30	Developer joke mug - Oct 31 = Dec 25 (White)	6	13.00
2016-01-28	65736	115	Tailspin Toys (Bethania, NC)	206983	51	Developer joke mug - old C developers never die (Black)	4	13.00
2016-01-28	65736	115	Tailspin Toys (Bethania, NC)	206984	211	Small 9mm replacement blades 9mm	80	4.10
2016-01-28	65736	115	Tailspin Toys (Bethania, NC)	206985	69	Ride on toy sedan car (Blue) 1/12 scale	6	230.00
2016-01-28	65737	924	Eva Schulteisz	206986	42	Developer joke mug - understanding recursion requires understanding recursion (White)	1	13.00
2016-01-28	65737	924	Eva Schulteisz	206987	84	The Gu red shirt XML tag t-shirt (White) 3XL	60	18.00
2016-01-28	65737	924	Eva Schulteisz	206988	57	IT joke mug - hardware: part of the computer that can be kicked (Black)	7	13.00
2016-01-28	65737	924	Eva Schulteisz	206989	119	Dinosaur battery-powered slippers (Green) M	5	32.00
2016-01-28	65737	924	Eva Schulteisz	206990	6	USB food flash drive - hot dog	10	32.00
2016-01-28	65738	985	Roko Ilic	206991	139	Furry animal socks (Pink) M	84	5.00
2016-01-28	65738	985	Roko Ilic	206992	10	USB food flash drive - chocolate bar	1	32.00
2016-01-28	65738	985	Roko Ilic	206993	176	Bubblewrap dispenser (Red) 1.5m	7	240.00
2016-01-28	65738	985	Roko Ilic	206994	175	Bubblewrap dispenser (Blue) 1.5m	2	240.00
2016-01-28	65738	985	Roko Ilic	206995	197	Black and orange this way up despatch tape 48mmx75m	216	3.70
2016-01-28	65739	476	Wingtip Toys (Karthaus, PA)	206996	58	RC toy sedan car with remote control (Black) 1/50 scale	3	25.00
2016-01-28	65739	476	Wingtip Toys (Karthaus, PA)	206997	55	IT joke mug - that behavior is by design (Black)	7	13.00
2016-01-28	65739	476	Wingtip Toys (Karthaus, PA)	206998	56	IT joke mug - hardware: part of the computer that can be kicked (White)	4	13.00
2016-01-28	65739	476	Wingtip Toys (Karthaus, PA)	206999	180	Shipping carton (Brown) 279x254x217mm	125	1.11
2016-01-28	65740	1009	Bhagavateeprasaad Malladi	207000	143	Halloween zombie mask (Light Brown) M	84	18.00
2016-01-28	65740	1009	Bhagavateeprasaad Malladi	207001	154	Medium sized bubblewrap roll 20m	90	20.00
2016-01-28	65740	1009	Bhagavateeprasaad Malladi	207002	42	Developer joke mug - understanding recursion requires understanding recursion (White)	6	13.00
2016-01-28	65740	1009	Bhagavateeprasaad Malladi	207003	25	DBA joke mug - I will get you in order (Black)	7	13.00
2016-01-28	65741	471	Wingtip Toys (Ridgemark, CA)	207005	79	The Gu red shirt XML tag t-shirt (White) S	96	18.00
2016-01-28	65742	481	Wingtip Toys (White Church, MO)	207006	220	Novelty chilli chocolates 250g	192	8.55
2016-01-28	65742	481	Wingtip Toys (White Church, MO)	207007	101	The Gu red shirt XML tag t-shirt (Black) 7XL	72	18.00
2016-01-28	65743	1001	Dinh Mai	207008	126	Plush shark slippers (Gray) S	1	32.00
2016-01-28	65743	1001	Dinh Mai	207009	124	Ogre battery-powered slippers (Green) L	6	32.00
2016-01-28	65743	1001	Dinh Mai	207010	36	Developer joke mug - when your hammer is C++ (White)	4	13.00
2016-01-28	65743	1001	Dinh Mai	207011	60	RC toy sedan car with remote control (Blue) 1/50 scale	6	25.00
2016-01-28	65744	467	Wingtip Toys (Mahaffey, PA)	207012	179	Shipping carton (Brown) 229x229x229mm	225	1.05
2016-01-28	65744	467	Wingtip Toys (Mahaffey, PA)	207013	185	Shipping carton (Brown) 356x356x279mm	50	2.04
2016-01-28	65744	467	Wingtip Toys (Mahaffey, PA)	207014	207	Permanent marker blue 5mm nib (Blue) 5mm	72	2.70
