OrderDate	OrderID	CustomerID	CustomerName	OrderLineID	StockItemID	StockItemName	Quantity	UnitPrice
2016-01-18	65072	913	Violetta KlanCisar	204966	62	RC toy sedan car with remote control (Yellow) 1/50 scale	5	25.00
2016-01-18	65072	913	Violetta KlanCisar	204967	14	USB food flash drive - fortune cookie	7	32.00
2016-01-18	65072	913	Violetta KlanCisar	204968	149	Halloween skull mask (Gray) XL	120	18.00
2016-01-18	65073	836	Abel Spirlea	204969	213	Air cushion film 200mmx100mm 325m	6	87.00
2016-01-18	65073	836	Abel Spirlea	204970	22	DBA joke mug - it depends (White)	1	13.00
2016-01-18	65073	836	Abel Spirlea	204971	104	Alien officer hoodie (Black) 3XL	8	35.00
2016-01-18	65073	836	Abel Spirlea	204972	111	Superhero action jacket (Blue) M	1	30.00
2016-01-18	65074	442	Wingtip Toys (Homer City, PA)	204973	84	The Gu red shirt XML tag t-shirt (White) 3XL	12	18.00
2016-01-18	65074	442	Wingtip Toys (Homer City, PA)	204974	173	32 mm Anti static bubble wrap (Blue) 50m	80	105.00
2016-01-18	65074	442	Wingtip Toys (Homer City, PA)	204975	165	10 mm Anti static bubble wrap (Blue) 10m	50	26.00
2016-01-18	65074	442	Wingtip Toys (Homer City, PA)	204976	110	Superhero action jacket (Blue) S	8	25.00
2016-01-18	65075	984	Kamala Nishad	204977	16	DBA joke mug - mind if I join you? (White)	6	13.00
2016-01-18	65075	984	Kamala Nishad	204978	85	The Gu red shirt XML tag t-shirt (White) 4XL	96	18.00
2016-01-18	65075	984	Kamala Nishad	204979	26	DBA joke mug - SELECT caffeine FROM mug (White)	2	13.00
2016-01-18	65075	984	Kamala Nishad	204980	122	Ogre battery-powered slippers (Green) S	2	32.00
2016-01-18	65075	984	Kamala Nishad	204981	20	DBA joke mug - you might be a DBA if (White)	2	13.00
2016-01-18	65076	451	Wingtip Toys (Smoot, WY)	204982	209	Packing knife with metal insert blade (Yellow) 9mm	20	1.89
2016-01-18	65076	451	Wingtip Toys (Smoot, WY)	204983	132	Furry gorilla with big eyes slippers (Black) L	5	32.00
2016-01-18	65077	140	Tailspin Toys (Furley, KS)	204984	175	Bubblewrap dispenser (Blue) 1.5m	7	240.00
2016-01-18	65077	140	Tailspin Toys (Furley, KS)	204985	56	IT joke mug - hardware: part of the computer that can be kicked (White)	10	13.00
2016-01-18	65077	140	Tailspin Toys (Furley, KS)	204986	60	RC toy sedan car with remote control (Blue) 1/50 scale	3	25.00
2016-01-18	65077	140	Tailspin Toys (Furley, KS)	204987	57	IT joke mug - hardware: part of the computer that can be kicked (Black)	7	13.00
2016-01-18	65077	140	Tailspin Toys (Furley, KS)	204988	203	Tape dispenser (Black)	70	32.00
2016-01-18	65078	972	Lakshmi Benipal	204989	121	Dinosaur battery-powered slippers (Green) XL	10	32.00
2016-01-18	65078	972	Lakshmi Benipal	204990	108	Superhero action jacket (Blue) XXS	1	25.00
2016-01-18	65078	972	Lakshmi Benipal	204991	14	USB food flash drive - fortune cookie	9	32.00
2016-01-18	65078	972	Lakshmi Benipal	204992	8	USB food flash drive - dim sum 10 drive variety pack	6	240.00
2016-01-18	65078	972	Lakshmi Benipal	204993	185	Shipping carton (Brown) 356x356x279mm	25	2.04
2016-01-18	65079	934	Ivan Sepulveda	204994	164	32 mm Double sided bubble wrap 50m	60	112.00
2016-01-18	65079	934	Ivan Sepulveda	204995	130	Furry gorilla with big eyes slippers (Black) S	7	32.00
2016-01-18	65079	934	Ivan Sepulveda	204996	54	IT joke mug - that behavior is by design (White)	10	13.00
2016-01-18	65080	536	Wingtip Toys (Ferney, SD)	204997	35	Developer joke mug - fun was unexpected at this time (Black)	9	13.00
2016-01-18	65080	536	Wingtip Toys (Ferney, SD)	204998	188	3 kg Courier post bag (White) 300x190x95mm	25	0.66
2016-01-18	65080	536	Wingtip Toys (Ferney, SD)	204999	152	Pack of 12 action figures (female)	8	16.00
2016-01-18	65081	954	Nasrin Omidzadeh	205000	136	Animal with big feet slippers (Brown) L	2	32.00
2016-01-18	65081	954	Nasrin Omidzadeh	205001	175	Bubblewrap dispenser (Blue) 1.5m	3	240.00
2016-01-18	65082	69	Tailspin Toys (Lytle Creek, CA)	205002	11	USB food flash drive - cookie	1	32.00
2016-01-18	65082	69	Tailspin Toys (Lytle Creek, CA)	205003	214	Air cushion film 200mmx200mm 325m	6	90.00
2016-01-18	65083	984	Kamala Nishad	205004	60	RC toy sedan car with remote control (Blue) 1/50 scale	5	25.00
2016-01-18	65083	984	Kamala Nishad	205005	3	Office cube periscope (Black)	90	18.50
2016-01-18	65083	984	Kamala Nishad	205006	166	10 mm Anti static bubble wrap (Blue) 20m	90	42.00
2016-01-18	65084	470	Wingtip Toys (Universal City, TX)	205007	180	Shipping carton (Brown) 279x254x217mm	25	1.11
2016-01-18	65084	470	Wingtip Toys (Universal City, TX)	205008	105	Alien officer hoodie (Black) 4XL	10	35.00
2016-01-18	65084	470	Wingtip Toys (Universal City, TX)	205009	54	IT joke mug - that behavior is by design (White)	5	13.00
2016-01-18	65085	597	Wingtip Toys (Haycock, AK)	205010	136	Animal with big feet slippers (Brown) L	2	32.00
2016-01-18	65085	597	Wingtip Toys (Haycock, AK)	205011	3	Office cube periscope (Black)	70	18.50
2016-01-18	65086	981	Mahmut ozbek	205012	147	Halloween skull mask (Gray) M	96	18.00
2016-01-18	65086	981	Mahmut ozbek	205013	10	USB food flash drive - chocolate bar	9	32.00
2016-01-18	65087	418	Wingtip Toys (Yaak, MT)	205014	56	IT joke mug - hardware: part of the computer that can be kicked (White)	4	13.00
2016-01-18	65087	418	Wingtip Toys (Yaak, MT)	205015	58	RC toy sedan car with remote control (Black) 1/50 scale	9	25.00
2016-01-18	65087	418	Wingtip Toys (Yaak, MT)	205016	69	Ride on toy sedan car (Blue) 1/12 scale	9	230.00
2016-01-18	65087	418	Wingtip Toys (Yaak, MT)	205017	211	Small 9mm replacement blades 9mm	30	4.10
2016-01-18	65087	418	Wingtip Toys (Yaak, MT)	205018	124	Ogre battery-powered slippers (Green) L	6	32.00
2016-01-18	65088	10	Tailspin Toys (Wimbledon, ND)	205019	120	Dinosaur battery-powered slippers (Green) L	1	32.00
2016-01-18	65088	10	Tailspin Toys (Wimbledon, ND)	205020	108	Superhero action jacket (Blue) XXS	8	25.00
2016-01-18	65088	10	Tailspin Toys (Wimbledon, ND)	205021	201	Red and white urgent despatch tape 48mmx75m	168	3.70
2016-01-18	65088	10	Tailspin Toys (Wimbledon, ND)	205022	190	Clear packaging tape 48mmx100m	120	3.50
2016-01-18	65088	10	Tailspin Toys (Wimbledon, ND)	205023	60	RC toy sedan car with remote control (Blue) 1/50 scale	3	25.00
2016-01-18	65089	142	Tailspin Toys (King Cove, AK)	205024	225	Chocolate sharks 250g	144	8.55
2016-01-18	65089	142	Tailspin Toys (King Cove, AK)	205025	185	Shipping carton (Brown) 356x356x279mm	150	2.04
2016-01-18	65089	142	Tailspin Toys (King Cove, AK)	205026	221	Novelty chilli chocolates 500g	48	14.50
2016-01-18	65089	142	Tailspin Toys (King Cove, AK)	205027	10	USB food flash drive - chocolate bar	5	32.00
2016-01-18	65090	18	Tailspin Toys (Goffstown, NH)	205029	101	The Gu red shirt XML tag t-shirt (Black) 7XL	120	18.00
2016-01-18	65090	18	Tailspin Toys (Goffstown, NH)	205030	192	Black and orange fragile despatch tape 48mmx100m	216	4.10
2016-01-18	65090	18	Tailspin Toys (Goffstown, NH)	205031	38	Developer joke mug - inheritance is the OO way to become wealthy (White)	4	13.00
2016-01-18	65091	954	Nasrin Omidzadeh	205032	203	Tape dispenser (Black)	40	32.00
2016-01-18	65091	954	Nasrin Omidzadeh	205033	177	Shipping carton (Brown) 413x285x187mm	75	1.05
2016-01-18	65091	954	Nasrin Omidzadeh	205034	21	DBA joke mug - you might be a DBA if (Black)	2	13.00
2016-01-18	65091	954	Nasrin Omidzadeh	205035	187	Express post box 5kg (White) 350x280x130mm	25	0.95
2016-01-18	65092	424	Wingtip Toys (Heartwell, NE)	205036	15	USB food flash drive - dessert 10 drive variety pack	9	24.00
2016-01-18	65092	424	Wingtip Toys (Heartwell, NE)	205037	175	Bubblewrap dispenser (Blue) 1.5m	9	240.00
2016-01-18	65092	424	Wingtip Toys (Heartwell, NE)	205038	66	RC big wheel monster truck with remote control (Black) 1/50 scale	1	45.00
2016-01-18	65092	424	Wingtip Toys (Heartwell, NE)	205039	188	3 kg Courier post bag (White) 300x190x95mm	50	0.66
2016-01-18	65093	132	Tailspin Toys (Minidoka, ID)	205040	202	Red and white urgent  heavy despatch tape  48mmx100m	48	4.10
2016-01-18	65093	132	Tailspin Toys (Minidoka, ID)	205041	205	Tape dispenser (Blue)	70	32.00
2016-01-18	65093	132	Tailspin Toys (Minidoka, ID)	205042	21	DBA joke mug - you might be a DBA if (Black)	3	13.00
2016-01-18	65094	1030	Chompoo Atitarn	205043	224	Chocolate frogs 250g	24	8.55
2016-01-18	65094	1030	Chompoo Atitarn	205044	192	Black and orange fragile despatch tape 48mmx100m	324	4.10
2016-01-18	65094	1030	Chompoo Atitarn	205045	60	RC toy sedan car with remote control (Blue) 1/50 scale	7	25.00
